time,input,output
0.0769,-0.4702282,-0.457636498291
0.077,-0,-0.565676769422
0.0771,0.4702282,-0.457647741279
0.0772,0.76084521,-0.174812830838
0.0773,0.76084521,0.174794639309
0.0774,0.4702282,0.457636498291
0.0775,0,0.565676769422
0.0776,-0.4702282,0.457647741279
0.0777,-0.76084521,0.174812830838
0.0778,-0.76084521,-0.174794639309
0.0779,-0.4702282,-0.457636498291
0.078,-0,-0.565676769422
0.0781,0.4702282,-0.457647741279
0.0782,0.76084521,-0.174812830838
0.0783,0.76084521,0.174794639309
0.0784,0.4702282,0.457636498291
0.0785,0,0.565676769422
0.0786,-0.4702282,0.457647741279
0.0787,-0.76084521,0.174812830838
0.0788,-0.76084521,-0.174794639309
0.0789,-0.4702282,-0.457636498291
0.079,-0,-0.565676769422
0.0791,0.4702282,-0.457647741279
0.0792,0.76084521,-0.174812830838
0.0793,0.76084521,0.174794639309
0.0794,0.4702282,0.457636498291
0.0795,0,0.565676769422
0.0796,-0.4702282,0.457647741279
0.0797,-0.76084521,0.174812830838
0.0798,-0.76084521,-0.174794639309
0.0799,-0.4702282,-0.457636498291
0.08,-0,-0.565676769422
0.0801,0.4702282,-0.457647741279
0.0802,0.76084521,-0.174812830838
0.0803,0.76084521,0.174794639309
0.0804,0.4702282,0.457636498291
0.0805,0,0.565676769422
0.0806,-0.4702282,0.457647741279
0.0807,-0.76084521,0.174812830838
0.0808,-0.76084521,-0.174794639309
0.0809,-0.4702282,-0.457636498291
0.081,-0,-0.565676769422
0.0811,0.4702282,-0.457647741279
0.0812,0.76084521,-0.174812830838
0.0813,0.76084521,0.174794639309
0.0814,0.4702282,0.457636498291
0.0815,0,0.565676769422
0.0816,-0.4702282,0.457647741279
0.0817,-0.76084521,0.174812830838
0.0818,-0.76084521,-0.174794639309
0.0819,-0.4702282,-0.457636498291
0.082,-0,-0.565676769422
0.0821,0.4702282,-0.457647741279
0.0822,0.76084521,-0.174812830838
0.0823,0.76084521,0.174794639309
0.0824,0.4702282,0.457636498291
0.0825,0,0.565676769422
0.0826,-0.4702282,0.457647741279
0.0827,-0.76084521,0.174812830838
0.0828,-0.76084521,-0.174794639309
0.0829,-0.4702282,-0.457636498291
0.083,-0,-0.565676769422
0.0831,0.4702282,-0.457647741279
0.0832,0.76084521,-0.174812830838
0.0833,0.76084521,0.174794639309
0.0834,0.4702282,0.457636498291
0.0835,0,0.565676769422
0.0836,-0.4702282,0.457647741279
0.0837,-0.76084521,0.174812830838
0.0838,-0.76084521,-0.174794639309
0.0839,-0.4702282,-0.457636498291
0.084,-0,-0.565676769422
0.0841,0.4702282,-0.457647741279
0.0842,0.76084521,-0.174812830838
0.0843,0.76084521,0.174794639309
0.0844,0.4702282,0.457636498291
0.0845,0,0.565676769422
0.0846,-0.4702282,0.457647741279
0.0847,-0.76084521,0.174812830838
0.0848,-0.76084521,-0.174794639309
0.0849,-0.4702282,-0.457636498291
0.085,-0,-0.565676769422
0.0851,0.4702282,-0.457647741279
0.0852,0.76084521,-0.174812830838
0.0853,0.76084521,0.174794639309
0.0854,0.4702282,0.457636498291
0.0855,0,0.565676769422
0.0856,-0.4702282,0.457647741279
0.0857,-0.76084521,0.174812830838
0.0858,-0.76084521,-0.174794639309
0.0859,-0.4702282,-0.457636498291
0.086,-0,-0.565676769422
0.0861,0.4702282,-0.457647741279
0.0862,0.76084521,-0.174812830838
0.0863,0.76084521,0.174794639309
0.0864,0.4702282,0.457636498291
0.0865,0,0.565676769422
0.0866,-0.4702282,0.457647741279
0.0867,-0.76084521,0.174812830838
0.0868,-0.76084521,-0.174794639309
0.0869,-0.4702282,-0.457636498291
0.087,-0,-0.565676769422
0.0871,0.4702282,-0.457647741279
0.0872,0.76084521,-0.174812830838
0.0873,0.76084521,0.174794639309
0.0874,0.4702282,0.457636498291
0.0875,0,0.565676769422
0.0876,-0.4702282,0.457647741279
0.0877,-0.76084521,0.174812830838
0.0878,-0.76084521,-0.174794639309
0.0879,-0.4702282,-0.457636498291
0.088,-0,-0.565676769422
0.0881,0.4702282,-0.457647741279
0.0882,0.76084521,-0.174812830838
0.0883,0.76084521,0.174794639309
0.0884,0.4702282,0.457636498291
0.0885,0,0.565676769422
0.0886,-0.4702282,0.457647741279
0.0887,-0.76084521,0.174812830838
0.0888,-0.76084521,-0.174794639309
0.0889,-0.4702282,-0.457636498291
0.089,0,-0.565676769422
0.0891,0.4702282,-0.457647741279
0.0892,0.76084521,-0.174812830838
0.0893,0.76084521,0.174794639309
0.0894,0.4702282,0.457636498291
0.0895,-0,0.565676769422
0.0896,-0.4702282,0.457647741279
0.0897,-0.76084521,0.174812830838
0.0898,-0.76084521,-0.174794639309
0.0899,-0.4702282,-0.457636498291
0.09,-0,-0.565676769422
0.0901,0.4702282,-0.457647741279
0.0902,0.76084521,-0.174812830838
0.0903,0.76084521,0.174794639309
0.0904,0.4702282,0.457636498291
0.0905,0,0.565676769422
0.0906,-0.4702282,0.457647741279
0.0907,-0.76084521,0.174812830838
0.0908,-0.76084521,-0.174794639309
0.0909,-0.4702282,-0.457636498291
0.091,-0,-0.565676769422
0.0911,0.4702282,-0.457647741279
0.0912,0.76084521,-0.174812830838
0.0913,0.76084521,0.174794639309
0.0914,0.4702282,0.457636498291
0.0915,0,0.565676769422
0.0916,-0.4702282,0.457647741279
0.0917,-0.76084521,0.174812830838
0.0918,-0.76084521,-0.174794639309
0.0919,-0.4702282,-0.457636498291
0.092,-0,-0.565676769422
0.0921,0.4702282,-0.457647741279
0.0922,0.76084521,-0.174812830838
0.0923,0.76084521,0.174794639309
0.0924,0.4702282,0.457636498291
0.0925,0,0.565676769422
0.0926,-0.4702282,0.457647741279
0.0927,-0.76084521,0.174812830838
0.0928,-0.76084521,-0.174794639309
0.0929,-0.4702282,-0.457636498291
0.093,-0,-0.565676769422
0.0931,0.4702282,-0.457647741279
0.0932,0.76084521,-0.174812830838
0.0933,0.76084521,0.174794639309
0.0934,0.4702282,0.457636498291
0.0935,0,0.565676769422
0.0936,-0.4702282,0.457647741279
0.0937,-0.76084521,0.174812830838
0.0938,-0.76084521,-0.174794639309
0.0939,-0.4702282,-0.457636498291
0.094,-0,-0.565676769422
0.0941,0.4702282,-0.457647741279
0.0942,0.76084521,-0.174812830838
0.0943,0.76084521,0.174794639309
0.0944,0.4702282,0.457636498291
0.0945,0,0.565676769422
0.0946,-0.4702282,0.457647741279
0.0947,-0.76084521,0.174812830838
0.0948,-0.76084521,-0.174794639309
0.0949,-0.4702282,-0.457636498291
0.095,-0,-0.565676769422
0.0951,0.4702282,-0.457647741279
0.0952,0.76084521,-0.174812830838
0.0953,0.76084521,0.174794639309
0.0954,0.4702282,0.457636498291
0.0955,0,0.565676769422
0.0956,-0.4702282,0.457647741279
0.0957,-0.76084521,0.174812830838
0.0958,-0.76084521,-0.174794639309
0.0959,-0.4702282,-0.457636498291
0.096,-0,-0.565676769422
0.0961,0.4702282,-0.457647741279
0.0962,0.76084521,-0.174812830838
0.0963,0.76084521,0.174794639309
0.0964,0.4702282,0.457636498291
0.0965,0,0.565676769422
0.0966,-0.4702282,0.457647741279
0.0967,-0.76084521,0.174812830838
0.0968,-0.76084521,-0.174794639309
0.0969,-0.4702282,-0.457636498291
0.097,-0,-0.565676769422
0.0971,0.4702282,-0.457647741279
0.0972,0.76084521,-0.174812830838
0.0973,0.76084521,0.174794639309
0.0974,0.4702282,0.457636498291
0.0975,0,0.565676769422
0.0976,-0.4702282,0.457647741279
0.0977,-0.76084521,0.174812830838
0.0978,-0.76084521,-0.174794639309
0.0979,-0.4702282,-0.457636498291
0.098,-0,-0.565676769422
0.0981,0.4702282,-0.457647741279
0.0982,0.76084521,-0.174812830838
0.0983,0.76084521,0.174794639309
0.0984,0.4702282,0.457636498291
0.0985,0,0.565676769422
0.0986,-0.4702282,0.457647741279
0.0987,-0.76084521,0.174812830838
0.0988,-0.76084521,-0.174794639309
0.0989,-0.4702282,-0.457636498291
0.099,-0,-0.565676769422
0.0991,0.4702282,-0.457647741279
0.0992,0.76084521,-0.174812830838
0.0993,0.76084521,0.174794639309
0.0994,0.4702282,0.457636498291
0.0995,-0,0.565676769422
0.0996,-0.4702282,0.457647741279
0.0997,-0.76084521,0.174812830838
0.0998,-0.76084521,-0.174794639309
0.0999,-0.4702282,-0.457636498291
0.1,0,-0.565676769422
0.1001,0.4702282,-0.457647741279
0.1002,0.76084521,-0.174812830838
0.1003,0.76084521,0.174794639309
0.1004,0.4702282,0.457636498291
0.1005,0,0.565676769422
0.1006,-0.4702282,0.457647741279
0.1007,-0.76084521,0.174812830838
0.1008,-0.76084521,-0.174794639309
0.1009,-0.4702282,-0.457636498291
0.101,-0,-0.565676769422
0.1011,0.4702282,-0.457647741279
0.1012,0.76084521,-0.174812830838
0.1013,0.76084521,0.174794639309
0.1014,0.4702282,0.457636498291
0.1015,0,0.565676769422
0.1016,-0.4702282,0.457647741279
0.1017,-0.76084521,0.174812830838
0.1018,-0.76084521,-0.174794639309
0.1019,-0.4702282,-0.457636498291
0.102,-0,-0.565676769422
0.1021,0.4702282,-0.457647741279
0.1022,0.76084521,-0.174812830838
0.1023,0.76084521,0.174794639309
0.1024,0.4702282,0.457636498291
0.1025,0,0.565676769422
0.1026,-0.4702282,0.457647741279
0.1027,-0.76084521,0.174812830838
0.1028,-0.76084521,-0.174794639309
0.1029,-0.4702282,-0.457636498291
0.103,-0,-0.565676769422
0.1031,0.4702282,-0.457647741279
0.1032,0.76084521,-0.174812830838
0.1033,0.76084521,0.174794639309
0.1034,0.4702282,0.457636498291
0.1035,0,0.565676769422
0.1036,-0.4702282,0.457647741279
0.1037,-0.76084521,0.174812830838
0.1038,-0.76084521,-0.174794639309
0.1039,-0.4702282,-0.457636498291
0.104,-0,-0.565676769422
0.1041,0.4702282,-0.457647741279
0.1042,0.76084521,-0.174812830838
0.1043,0.76084521,0.174794639309
0.1044,0.4702282,0.457636498291
0.1045,0,0.565676769422
0.1046,-0.4702282,0.457647741279
0.1047,-0.76084521,0.174812830838
0.1048,-0.76084521,-0.174794639309
0.1049,-0.4702282,-0.457636498291
0.105,-0,-0.565676769422
0.1051,0.4702282,-0.457647741279
0.1052,0.76084521,-0.174812830838
0.1053,0.76084521,0.174794639309
0.1054,0.4702282,0.457636498291
0.1055,0,0.565676769422
0.1056,-0.4702282,0.457647741279
0.1057,-0.76084521,0.174812830838
0.1058,-0.76084521,-0.174794639309
0.1059,-0.4702282,-0.457636498291
0.106,-0,-0.565676769422
0.1061,0.4702282,-0.457647741279
0.1062,0.76084521,-0.174812830838
0.1063,0.76084521,0.174794639309
0.1064,0.4702282,0.457636498291
0.1065,0,0.565676769422
0.1066,-0.4702282,0.457647741279
0.1067,-0.76084521,0.174812830838
0.1068,-0.76084521,-0.174794639309
0.1069,-0.4702282,-0.457636498291
0.107,-0,-0.565676769422
0.1071,0.4702282,-0.457647741279
0.1072,0.76084521,-0.174812830838
0.1073,0.76084521,0.174794639309
0.1074,0.4702282,0.457636498291
0.1075,0,0.565676769422
0.1076,-0.4702282,0.457647741279
0.1077,-0.76084521,0.174812830838
0.1078,-0.76084521,-0.174794639309
0.1079,-0.4702282,-0.457636498291
0.108,-0,-0.565676769422
0.1081,0.4702282,-0.457647741279
0.1082,0.76084521,-0.174812830838
0.1083,0.76084521,0.174794639309
0.1084,0.4702282,0.457636498291
0.1085,0,0.565676769422
0.1086,-0.4702282,0.457647741279
0.1087,-0.76084521,0.174812830838
0.1088,-0.76084521,-0.174794639309
0.1089,-0.4702282,-0.457636498291
0.109,-0,-0.565676769422
0.1091,0.4702282,-0.457647741279
0.1092,0.76084521,-0.174812830838
0.1093,0.76084521,0.174794639309
0.1094,0.4702282,0.457636498291
0.1095,0,0.565676769422
0.1096,-0.4702282,0.457647741279
0.1097,-0.76084521,0.174812830838
0.1098,-0.76084521,-0.174794639309
0.1099,-0.4702282,-0.457636498291
0.11,0,-0.565676769422
0.1101,0.4702282,-0.457647741279
0.1102,0.76084521,-0.174812830838
0.1103,0.76084521,0.174794639309
0.1104,0.4702282,0.457636498291
0.1105,-0,0.565676769422
0.1106,-0.4702282,0.457647741279
0.1107,-0.76084521,0.174812830838
0.1108,-0.76084521,-0.174794639309
0.1109,-0.4702282,-0.457636498291
0.111,-0,-0.565676769422
0.1111,0.4702282,-0.457647741279
0.1112,0.76084521,-0.174812830838
0.1113,0.76084521,0.174794639309
0.1114,0.4702282,0.457636498291
0.1115,0,0.565676769422
0.1116,-0.4702282,0.457647741279
0.1117,-0.76084521,0.174812830838
0.1118,-0.76084521,-0.174794639309
0.1119,-0.4702282,-0.457636498291
0.112,-0,-0.565676769422
0.1121,0.4702282,-0.457647741279
0.1122,0.76084521,-0.174812830838
0.1123,0.76084521,0.174794639309
0.1124,0.4702282,0.457636498291
0.1125,0,0.565676769422
0.1126,-0.4702282,0.457647741279
0.1127,-0.76084521,0.174812830838
0.1128,-0.76084521,-0.174794639309
0.1129,-0.4702282,-0.457636498291
0.113,-0,-0.565676769422
0.1131,0.4702282,-0.457647741279
0.1132,0.76084521,-0.174812830838
0.1133,0.76084521,0.174794639309
0.1134,0.4702282,0.457636498291
0.1135,0,0.565676769422
0.1136,-0.4702282,0.457647741279
0.1137,-0.76084521,0.174812830838
0.1138,-0.76084521,-0.174794639309
0.1139,-0.4702282,-0.457636498291
0.114,-0,-0.565676769422
0.1141,0.4702282,-0.457647741279
0.1142,0.76084521,-0.174812830838
0.1143,0.76084521,0.174794639309
0.1144,0.4702282,0.457636498291
0.1145,0,0.565676769422
0.1146,-0.4702282,0.457647741279
0.1147,-0.76084521,0.174812830838
0.1148,-0.76084521,-0.174794639309
0.1149,-0.4702282,-0.457636498291
0.115,-0,-0.565676769422
0.1151,0.4702282,-0.457647741279
0.1152,0.76084521,-0.174812830838
0.1153,0.76084521,0.174794639309
0.1154,0.4702282,0.457636498291
0.1155,0,0.565676769422
0.1156,-0.4702282,0.457647741279
0.1157,-0.76084521,0.174812830838
0.1158,-0.76084521,-0.174794639309
0.1159,-0.4702282,-0.457636498291
0.116,-0,-0.565676769422
0.1161,0.4702282,-0.457647741279
0.1162,0.76084521,-0.174812830838
0.1163,0.76084521,0.174794639309
0.1164,0.4702282,0.457636498291
0.1165,0,0.565676769422
0.1166,-0.4702282,0.457647741279
0.1167,-0.76084521,0.174812830838
0.1168,-0.76084521,-0.174794639309
0.1169,-0.4702282,-0.457636498291
0.117,-0,-0.565676769422
0.1171,0.4702282,-0.457647741279
0.1172,0.76084521,-0.174812830838
0.1173,0.76084521,0.174794639309
0.1174,0.4702282,0.457636498291
0.1175,0,0.565676769422
0.1176,-0.4702282,0.457647741279
0.1177,-0.76084521,0.174812830838
0.1178,-0.76084521,-0.174794639309
0.1179,-0.4702282,-0.457636498291
0.118,-0,-0.565676769422
0.1181,0.4702282,-0.457647741279
0.1182,0.76084521,-0.174812830838
0.1183,0.76084521,0.174794639309
0.1184,0.4702282,0.457636498291
0.1185,0,0.565676769422
0.1186,-0.4702282,0.457647741279
0.1187,-0.76084521,0.174812830838
0.1188,-0.76084521,-0.174794639309
0.1189,-0.4702282,-0.457636498291
0.119,-0,-0.565676769422
0.1191,0.4702282,-0.457647741279
0.1192,0.76084521,-0.174812830838
0.1193,0.76084521,0.174794639309
0.1194,0.4702282,0.457636498291
0.1195,0,0.565676769422
0.1196,-0.4702282,0.457647741279
0.1197,-0.76084521,0.174812830838
0.1198,-0.76084521,-0.174794639309
0.1199,-0.4702282,-0.457636498291
0.12,-0,-0.565676769422
0.1201,0.4702282,-0.457647741279
0.1202,0.76084521,-0.174812830838
0.1203,0.76084521,0.174794639309
0.1204,0.4702282,0.457636498291
0.1205,-0,0.565676769422
0.1206,-0.4702282,0.457647741279
0.1207,-0.76084521,0.174812830838
0.1208,-0.76084521,-0.174794639309
0.1209,-0.4702282,-0.457636498291
0.121,0,-0.565676769422
0.1211,0.4702282,-0.457647741279
0.1212,0.76084521,-0.174812830838
0.1213,0.76084521,0.174794639309
0.1214,0.4702282,0.457636498291
0.1215,0,0.565676769422
0.1216,-0.4702282,0.457647741279
0.1217,-0.76084521,0.174812830838
0.1218,-0.76084521,-0.174794639309
0.1219,-0.4702282,-0.457636498291
0.122,-0,-0.565676769422
0.1221,0.4702282,-0.457647741279
0.1222,0.76084521,-0.174812830838
0.1223,0.76084521,0.174794639309
0.1224,0.4702282,0.457636498291
0.1225,0,0.565676769422
0.1226,-0.4702282,0.457647741279
0.1227,-0.76084521,0.174812830838
0.1228,-0.76084521,-0.174794639309
0.1229,-0.4702282,-0.457636498291
0.123,-0,-0.565676769422
0.1231,0.4702282,-0.457647741279
0.1232,0.76084521,-0.174812830838
0.1233,0.76084521,0.174794639309
0.1234,0.4702282,0.457636498291
0.1235,0,0.565676769422
0.1236,-0.4702282,0.457647741279
0.1237,-0.76084521,0.174812830838
0.1238,-0.76084521,-0.174794639309
0.1239,-0.4702282,-0.457636498291
0.124,-0,-0.565676769422
0.1241,0.4702282,-0.457647741279
0.1242,0.76084521,-0.174812830838
0.1243,0.76084521,0.174794639309
0.1244,0.4702282,0.457636498291
0.1245,0,0.565676769422
0.1246,-0.4702282,0.457647741279
0.1247,-0.76084521,0.174812830838
0.1248,-0.76084521,-0.174794639309
0.1249,-0.4702282,-0.457636498291
0.125,-0,-0.565676769422
0.1251,0.4702282,-0.457647741279
0.1252,0.76084521,-0.174812830838
0.1253,0.76084521,0.174794639309
0.1254,0.4702282,0.457636498291
0.1255,0,0.565676769422
0.1256,-0.4702282,0.457647741279
0.1257,-0.76084521,0.174812830838
0.1258,-0.76084521,-0.174794639309
0.1259,-0.4702282,-0.457636498291
0.126,-0,-0.565676769422
0.1261,0.4702282,-0.457647741279
0.1262,0.76084521,-0.174812830838
0.1263,0.76084521,0.174794639309
0.1264,0.4702282,0.457636498291
0.1265,0,0.565676769422
0.1266,-0.4702282,0.457647741279
0.1267,-0.76084521,0.174812830838
0.1268,-0.76084521,-0.174794639309
0.1269,-0.4702282,-0.457636498291
0.127,-0,-0.565676769422
0.1271,0.4702282,-0.457647741279
0.1272,0.76084521,-0.174812830838
0.1273,0.76084521,0.174794639309
0.1274,0.4702282,0.457636498291
0.1275,0,0.565676769422
0.1276,-0.4702282,0.457647741279
0.1277,-0.76084521,0.174812830838
0.1278,-0.76084521,-0.174794639309
0.1279,-0.4702282,-0.457636498291
0.128,-0,-0.565676769422
0.1281,0.4702282,-0.457647741279
0.1282,0.76084521,-0.174812830838
0.1283,0.76084521,0.174794639309
0.1284,0.4702282,0.457636498291
0.1285,0,0.565676769422
0.1286,-0.4702282,0.457647741279
0.1287,-0.76084521,0.174812830838
0.1288,-0.76084521,-0.174794639309
0.1289,-0.4702282,-0.457636498291
0.129,-0,-0.565676769422
0.1291,0.4702282,-0.457647741279
0.1292,0.76084521,-0.174812830838
0.1293,0.76084521,0.174794639309
0.1294,0.4702282,0.457636498291
0.1295,0,0.565676769422
0.1296,-0.4702282,0.457647741279
0.1297,-0.76084521,0.174812830838
0.1298,-0.76084521,-0.174794639309
0.1299,-0.4702282,-0.457636498291
0.13,-0,-0.565676769422
0.1301,0.4702282,-0.457647741279
0.1302,0.76084521,-0.174812830838
0.1303,0.76084521,0.174794639309
0.1304,0.4702282,0.457636498291
0.1305,0,0.565676769422
0.1306,-0.4702282,0.457647741279
0.1307,-0.76084521,0.174812830838
0.1308,-0.76084521,-0.174794639309
0.1309,-0.4702282,-0.457636498291
0.131,0,-0.565676769422
0.1311,0.4702282,-0.457647741279
0.1312,0.76084521,-0.174812830838
0.1313,0.76084521,0.174794639309
0.1314,0.4702282,0.457636498291
0.1315,-0,0.565676769422
0.1316,-0.4702282,0.457647741279
0.1317,-0.76084521,0.174812830838
0.1318,-0.76084521,-0.174794639309
0.1319,-0.4702282,-0.457636498291
0.132,-0,-0.565676769422
0.1321,0.4702282,-0.457647741279
0.1322,0.76084521,-0.174812830838
0.1323,0.76084521,0.174794639309
0.1324,0.4702282,0.457636498291
0.1325,0,0.565676769422
0.1326,-0.4702282,0.457647741279
0.1327,-0.76084521,0.174812830838
0.1328,-0.76084521,-0.174794639309
0.1329,-0.4702282,-0.457636498291
0.133,-0,-0.565676769422
0.1331,0.4702282,-0.457647741279
0.1332,0.76084521,-0.174812830838
0.1333,0.76084521,0.174794639309
0.1334,0.4702282,0.457636498291
0.1335,0,0.565676769422
0.1336,-0.4702282,0.457647741279
0.1337,-0.76084521,0.174812830838
0.1338,-0.76084521,-0.174794639309
0.1339,-0.4702282,-0.457636498291
0.134,-0,-0.565676769422
0.1341,0.4702282,-0.457647741279
0.1342,0.76084521,-0.174812830838
0.1343,0.76084521,0.174794639309
0.1344,0.4702282,0.457636498291
0.1345,0,0.565676769422
0.1346,-0.4702282,0.457647741279
0.1347,-0.76084521,0.174812830838
0.1348,-0.76084521,-0.174794639309
0.1349,-0.4702282,-0.457636498291
0.135,-0,-0.565676769422
0.1351,0.4702282,-0.457647741279
0.1352,0.76084521,-0.174812830838
0.1353,0.76084521,0.174794639309
0.1354,0.4702282,0.457636498291
0.1355,0,0.565676769422
0.1356,-0.4702282,0.457647741279
0.1357,-0.76084521,0.174812830838
0.1358,-0.76084521,-0.174794639309
0.1359,-0.4702282,-0.457636498291
0.136,-0,-0.565676769422
0.1361,0.4702282,-0.457647741279
0.1362,0.76084521,-0.174812830838
0.1363,0.76084521,0.174794639309
0.1364,0.4702282,0.457636498291
0.1365,0,0.565676769422
0.1366,-0.4702282,0.457647741279
0.1367,-0.76084521,0.174812830838
0.1368,-0.76084521,-0.174794639309
0.1369,-0.4702282,-0.457636498291
0.137,-0,-0.565676769422
0.1371,0.4702282,-0.457647741279
0.1372,0.76084521,-0.174812830838
0.1373,0.76084521,0.174794639309
0.1374,0.4702282,0.457636498291
0.1375,0,0.565676769422
0.1376,-0.4702282,0.457647741279
0.1377,-0.76084521,0.174812830838
0.1378,-0.76084521,-0.174794639309
0.1379,-0.4702282,-0.457636498291
0.138,-0,-0.565676769422
0.1381,0.4702282,-0.457647741279
0.1382,0.76084521,-0.174812830838
0.1383,0.76084521,0.174794639309
0.1384,0.4702282,0.457636498291
0.1385,0,0.565676769422
0.1386,-0.4702282,0.457647741279
0.1387,-0.76084521,0.174812830838
0.1388,-0.76084521,-0.174794639309
0.1389,-0.4702282,-0.457636498291
0.139,-0,-0.565676769422
0.1391,0.4702282,-0.457647741279
0.1392,0.76084521,-0.174812830838
0.1393,0.76084521,0.174794639309
0.1394,0.4702282,0.457636498291
0.1395,0,0.565676769422
0.1396,-0.4702282,0.457647741279
0.1397,-0.76084521,0.174812830838
0.1398,-0.76084521,-0.174794639309
0.1399,-0.4702282,-0.457636498291
0.14,-0,-0.565676769422
0.1401,0.4702282,-0.457647741279
0.1402,0.76084521,-0.174812830838
0.1403,0.76084521,0.174794639309
0.1404,0.4702282,0.457636498291
0.1405,0,0.565676769422
0.1406,-0.4702282,0.457647741279
0.1407,-0.76084521,0.174812830838
0.1408,-0.76084521,-0.174794639309
0.1409,-0.4702282,-0.457636498291
0.141,-0,-0.565676769422
0.1411,0.4702282,-0.457647741279
0.1412,0.76084521,-0.174812830838
0.1413,0.76084521,0.174794639309
0.1414,0.4702282,0.457636498291
0.1415,0,0.565676769422
0.1416,-0.4702282,0.457647741279
0.1417,-0.76084521,0.174812830838
0.1418,-0.76084521,-0.174794639309
0.1419,-0.4702282,-0.457636498291
0.142,-0,-0.565676769422
0.1421,0.4702282,-0.457647741279
0.1422,0.76084521,-0.174812830838
0.1423,0.76084521,0.174794639309
0.1424,0.4702282,0.457636498291
0.1425,0,0.565676769422
0.1426,-0.4702282,0.457647741279
0.1427,-0.76084521,0.174812830838
0.1428,-0.76084521,-0.174794639309
0.1429,-0.4702282,-0.457636498291
0.143,-0,-0.565676769422
0.1431,0.4702282,-0.457647741279
0.1432,0.76084521,-0.174812830838
0.1433,0.76084521,0.174794639309
0.1434,0.4702282,0.457636498291
0.1435,0,0.565676769422
0.1436,-0.4702282,0.457647741279
0.1437,-0.76084521,0.174812830838
0.1438,-0.76084521,-0.174794639309
0.1439,-0.4702282,-0.457636498291
0.144,-0,-0.565676769422
0.1441,0.4702282,-0.457647741279
0.1442,0.76084521,-0.174812830838
0.1443,0.76084521,0.174794639309
0.1444,0.4702282,0.457636498291
0.1445,0,0.565676769422
0.1446,-0.4702282,0.457647741279
0.1447,-0.76084521,0.174812830838
0.1448,-0.76084521,-0.174794639309
0.1449,-0.4702282,-0.457636498291
0.145,-0,-0.565676769422
0.1451,0.4702282,-0.457647741279
0.1452,0.76084521,-0.174812830838
0.1453,0.76084521,0.174794639309
0.1454,0.4702282,0.457636498291
0.1455,0,0.565676769422
0.1456,-0.4702282,0.457647741279
0.1457,-0.76084521,0.174812830838
0.1458,-0.76084521,-0.174794639309
0.1459,-0.4702282,-0.457636498291
0.146,-0,-0.565676769422
0.1461,0.4702282,-0.457647741279
0.1462,0.76084521,-0.174812830838
0.1463,0.76084521,0.174794639309
0.1464,0.4702282,0.457636498291
0.1465,0,0.565676769422
0.1466,-0.4702282,0.457647741279
0.1467,-0.76084521,0.174812830838
0.1468,-0.76084521,-0.174794639309
0.1469,-0.4702282,-0.457636498291
0.147,-0,-0.565676769422
0.1471,0.4702282,-0.457647741279
0.1472,0.76084521,-0.174812830838
0.1473,0.76084521,0.174794639309
0.1474,0.4702282,0.457636498291
0.1475,0,0.565676769422
0.1476,-0.4702282,0.457647741279
0.1477,-0.76084521,0.174812830838
0.1478,-0.76084521,-0.174794639309
0.1479,-0.4702282,-0.457636498291
0.148,-0,-0.565676769422
0.1481,0.4702282,-0.457647741279
0.1482,0.76084521,-0.174812830838
0.1483,0.76084521,0.174794639309
0.1484,0.4702282,0.457636498291
0.1485,0,0.565676769422
0.1486,-0.4702282,0.457647741279
0.1487,-0.76084521,0.174812830838
0.1488,-0.76084521,-0.174794639309
0.1489,-0.4702282,-0.457636498291
0.149,-0,-0.565676769422
0.1491,0.4702282,-0.457647741279
0.1492,0.76084521,-0.174812830838
0.1493,0.76084521,0.174794639309
0.1494,0.4702282,0.457636498291
0.1495,0,0.565676769422
0.1496,-0.4702282,0.457647741279
0.1497,-0.76084521,0.174812830838
0.1498,-0.76084521,-0.174794639309
0.1499,-0.4702282,-0.457636498291
0.15,-0,-0.565676769422
0.1501,0.4702282,-0.457647741279
0.1502,0.76084521,-0.174812830838
0.1503,0.76084521,0.174794639309
0.1504,0.4702282,0.457636498291
0.1505,0,0.565676769422
0.1506,-0.4702282,0.457647741279
0.1507,-0.76084521,0.174812830838
0.1508,-0.76084521,-0.174794639309
0.1509,-0.4702282,-0.457636498291
0.151,-0,-0.565676769422
0.1511,0.4702282,-0.457647741279
0.1512,0.76084521,-0.174812830838
0.1513,0.76084521,0.174794639309
0.1514,0.4702282,0.457636498291
0.1515,0,0.565676769422
0.1516,-0.4702282,0.457647741279
0.1517,-0.76084521,0.174812830838
0.1518,-0.76084521,-0.174794639309
0.1519,-0.4702282,-0.457636498291
0.152,-0,-0.565676769422
0.1521,0.4702282,-0.457647741279
0.1522,0.76084521,-0.174812830838
0.1523,0.76084521,0.174794639309
0.1524,0.4702282,0.457636498291
0.1525,0,0.565676769422
0.1526,-0.4702282,0.457647741279
0.1527,-0.76084521,0.174812830838
0.1528,-0.76084521,-0.174794639309
0.1529,-0.4702282,-0.457636498291
0.153,-0,-0.565676769422
0.1531,0.4702282,-0.457647741279
0.1532,0.76084521,-0.174812830838
0.1533,0.76084521,0.174794639309
0.1534,0.4702282,0.457636498291
0.1535,0,0.565676769422
0.1536,-0.4702282,0.457647741279
0.1537,-0.76084521,0.174812830838
0.1538,-0.76084521,-0.174794639309
0.1539,-0.4702282,-0.457636498291
0.154,-0,-0.565676769422
0.1541,0.4702282,-0.457647741279
